text,label
didnt listen al gore shouldnt listen david attenborough,1
dear people around world invite speak international event pls accept invitation,0
weird error usually pretty normal climate although think start collect soul color,0
thought climate summit leader make faux pa,1
say blessing disguise think coronavirus solve issue global warm paris climate agreement conference could find solution imam nasser mohammed alyamani eclzrb,0
touch big problem thunberg even grab reality fact china zero truly anything environmentally friendly official china everything pocket say anything want desire give ccp,0
stop blame everything global warm natural cyclic process cant stop ever climate change main problem main problem overpopulation world human population,1
problem carbon take make component significant sustainable solution reduction consumption moralise climate change,1
dear sylvester stallone really need help bring truth people upcoming disaster associate climate deterioration,0
climate change always u whole point fight part history think history isnt go huge effect future arent pay attention,1
babayev thumbs_upmessage deliver problem deliver message rsaute see technical detail response remote server thinking_faceazerbaijan forward message babayev ltkamalbabayev,1
maryland may manywageandnocostsoflivingtocareaboutclimatechange,1
one care climate change especially china amp russia two major polluter wont participate pm turdeau embarrassment country andnits people,0
pleased see delegate thousand staff fly glasgow climate summit continue take collective action save human being habitat,0
thing notice short life disappearance white dog sht sure thats climate change notbeaming_face_with_smiling_eyespile_of_poo,0
